"data","loja","tipoCliente","qtde","totalVendido","lucro","margemPercentualMedia"
"1/7/2022","BALIBEACH PORTO SEGURO","1","86","1691,00","224,27","13,26"
"1/7/2022","BALIBEACH RIO","1","45","1267,00","406,19","32,06"
"2/7/2022","BALIBEACH PORTO SEGURO","0","16","585,00","137,19","23,45"
"2/7/2022","BALIBEACH PORTO SEGURO","1","35","760,00","195,70","25,75"
"2/7/2022","BALIBEACH RIO","0","1","39,00","5,13","13,14"
"2/7/2022","BALIBEACH RIO","1","98","2680,00","584,16","21,80"
"4/7/2022","Balibeach - SP","0","1","70,00","27,34","39,06"
"4/7/2022","Balibeach - SP","1","37","1050,00","421,08","40,10"
"4/7/2022","BALIBEACH PORTO SEGURO","0","7","315,00","98,48","31,26"
"4/7/2022","BALIBEACH PORTO SEGURO","1","66","1463,00","356,85","24,39"
"4/7/2022","BALIBEACH RIO","1","134","3545,00","1101,53","31,07"
"5/7/2022","Balibeach - SP","0","2","100,00","30,67","30,67"
"5/7/2022","Balibeach - SP","1","40","810,00","275,73","34,04"
"5/7/2022","BALIBEACH PORTO SEGURO","0","9","295,00","60,44","20,49"
"5/7/2022","BALIBEACH PORTO SEGURO","1","132","2952,00","836,30","28,33"
"5/7/2022","BALIBEACH RIO","1","50","1243,00","374,45","30,12"
"6/7/2022","Balibeach - SP","0","1","50,00","15,34","30,67"
"6/7/2022","Balibeach - SP","1","643","12347,00","3869,95","31,34"
"6/7/2022","BALIBEACH PORTO SEGURO","0","12","470,00","111,93","23,82"
"6/7/2022","BALIBEACH PORTO SEGURO","1","209","5300,00","1540,62","29,07"
"6/7/2022","BALIBEACH RIO","1","58","1360,00","367,32","27,01"
"7/7/2022","Balibeach - SP","1","233","5272,00","1487,99","28,22"
"7/7/2022","BALIBEACH PORTO SEGURO","0","30","1180,00","270,72","22,94"
"7/7/2022","BALIBEACH PORTO SEGURO","1","313","9320,00","2755,57","29,57"
"7/7/2022","BALIBEACH RIO","1","250","5391,00","1233,18","22,87"
"8/7/2022","Balibeach - SP","0","4","150,00","3,20","2,13"
"8/7/2022","Balibeach - SP","1","5","150,00","46,01","30,67"
"8/7/2022","BALIBEACH PORTO SEGURO","0","15","655,00","158,32","24,17"
"8/7/2022","BALIBEACH PORTO SEGURO","1","307","9261,00","2808,94","30,33"
"8/7/2022","BALIBEACH RIO","0","3","117,00","15,38","13,14"
"8/7/2022","BALIBEACH RIO","1","45","976,00","263,93","27,04"
"9/7/2022","BALIBEACH PORTO SEGURO","0","20","835,00","201,32","24,11"
"9/7/2022","BALIBEACH PORTO SEGURO","1","573","16079,00","4874,46","30,32"
"9/7/2022","BALIBEACH RIO","0","15","538,00","97,48","18,12"
"9/7/2022","BALIBEACH RIO","1","152","3714,00","1039,73","27,99"
"11/7/2022","Balibeach - SP","0","3","174,00","37,08","21,31"
"11/7/2022","Balibeach - SP","1","139","3712,00","1114,16","30,02"
"11/7/2022","BALIBEACH PORTO SEGURO","0","40","1770,00","461,94","26,10"
"11/7/2022","BALIBEACH PORTO SEGURO","1","276","7141,00","2083,24","29,17"
"11/7/2022","BALIBEACH RIO","0","5","197,00","58,15","29,52"
"11/7/2022","BALIBEACH RIO","1","631","11877,00","2384,73","20,08"
"12/7/2022","Balibeach - SP","0","2","90,00","27,92","31,02"
"12/7/2022","Balibeach - SP","1","207","5063,00","1524,48","30,11"
"12/7/2022","BALIBEACH PORTO SEGURO","0","11","525,00","181,88","34,64"
"12/7/2022","BALIBEACH PORTO SEGURO","1","347","9795,00","2802,81","28,61"
"12/7/2022","BALIBEACH RIO","0","2","70,00","9,20","13,14"
"12/7/2022","BALIBEACH RIO","1","585","11872,00","2653,13","22,35"
"13/7/2022","Balibeach - SP","0","7","280,00","85,88","30,67"
"13/7/2022","BALIBEACH PORTO SEGURO","0","27","1008,00","244,54","24,26"
"13/7/2022","BALIBEACH PORTO SEGURO","1","128","3173,00","937,21","29,54"
"13/7/2022","BALIBEACH RIO","1","904","23722,00","6803,94","28,68"
"14/7/2022","Balibeach - SP","0","4","229,00","24,87","10,86"
"14/7/2022","Balibeach - SP","1","74","1345,00","217,32","16,16"
"14/7/2022","BALIBEACH PORTO SEGURO","0","18","675,00","147,61","21,87"
"14/7/2022","BALIBEACH PORTO SEGURO","1","443","12331,00","3540,00","28,71"
"14/7/2022","BALIBEACH RIO","1","295","6770,00","1640,03","24,22"
"15/7/2022","BALIBEACH PORTO SEGURO","0","15","705,00","198,26","28,12"
"15/7/2022","BALIBEACH PORTO SEGURO","1","205","4959,00","1404,91","28,33"
"15/7/2022","BALIBEACH RIO","1","333","9074,00","2695,69","29,71"
"16/7/2022","BALIBEACH PORTO SEGURO","0","13","470,00","118,39","25,19"
"16/7/2022","BALIBEACH PORTO SEGURO","1","176","3751,00","962,82","25,67"
"16/7/2022","BALIBEACH RIO","0","5","207,00","57,57","27,81"
"16/7/2022","BALIBEACH RIO","1","141","3321,00","923,23","27,80"
"18/7/2022","Balibeach - SP","1","282","6353,00","2323,39","36,57"
"18/7/2022","BALIBEACH PORTO SEGURO","0","24","900,00","215,55","23,95"
"18/7/2022","BALIBEACH PORTO SEGURO","1","667","16903,00","4645,81","27,49"
"18/7/2022","BALIBEACH RIO","1","427","9516,00","2203,94","23,16"
"19/7/2022","Balibeach - SP","0","2","80,00","20,76","25,95"
"19/7/2022","Balibeach - SP","1","43","1041,00","264,55","25,41"
"19/7/2022","BALIBEACH PORTO SEGURO","0","21","863,00","221,88","25,71"
"19/7/2022","BALIBEACH PORTO SEGURO","1","204","5666,00","1707,32","30,13"
"19/7/2022","BALIBEACH RIO","0","2","70,00","21,47","30,67"
"19/7/2022","BALIBEACH RIO","1","202","4212,00","1063,34","25,25"
"20/7/2022","Balibeach - SP","0","5","205,00","60,77","29,64"
"20/7/2022","Balibeach - SP","1","1817","48383,00","21129,89","43,67"
"20/7/2022","BALIBEACH PORTO SEGURO","0","20","895,00","257,99","28,83"
"20/7/2022","BALIBEACH PORTO SEGURO","1","182","4902,00","1427,48","29,12"
"20/7/2022","BALIBEACH RIO","0","12","475,00","-33,46","-7,04"
"20/7/2022","BALIBEACH RIO","1","214","4003,00","767,63","19,18"
"21/7/2022","Balibeach - SP","0","1","20,00","4,85","24,24"
"21/7/2022","Balibeach - SP","1","15934","392038,00","184935,34","47,17"
"21/7/2022","BALIBEACH PORTO SEGURO","0","14","710,00","199,72","28,13"
"21/7/2022","BALIBEACH PORTO SEGURO","1","178","4546,00","1338,58","29,45"
"21/7/2022","BALIBEACH RIO","0","2","78,00","22,06","28,28"
"21/7/2022","BALIBEACH RIO","1","533","11796,00","3198,69","27,12"
"22/7/2022","Balibeach - SP","0","9","373,00","112,93","30,28"
"22/7/2022","Balibeach - SP","1","68","2967,70","868,70","29,27"
"22/7/2022","BALIBEACH PORTO SEGURO","0","17","710,00","170,14","23,96"
"22/7/2022","BALIBEACH PORTO SEGURO","1","209","6062,00","1846,47","30,46"
"22/7/2022","BALIBEACH RIO","0","8","289,00","53,90","18,65"
"22/7/2022","BALIBEACH RIO","1","696","16269,00","4289,49","26,37"
"23/7/2022","BALIBEACH PORTO SEGURO","0","16","678,00","188,90","27,86"
"23/7/2022","BALIBEACH PORTO SEGURO","1","144","3668,00","1050,88","28,65"
"23/7/2022","BALIBEACH RIO","0","4","222,00","72,73","32,76"
"23/7/2022","BALIBEACH RIO","1","92","2509,00","765,21","30,50"
"25/7/2022","Balibeach - SP","1","73","2017,00","618,64","30,67"
"25/7/2022","BALIBEACH PORTO SEGURO","0","31","1255,00","349,45","27,84"
"25/7/2022","BALIBEACH PORTO SEGURO","1","270","7588,00","2222,70","29,29"
"25/7/2022","BALIBEACH RIO","0","3","105,00","13,80","13,14"
"25/7/2022","BALIBEACH RIO","1","488","11584,00","3168,04","27,35"
"26/7/2022","Balibeach - SP","0","4","205,00","81,58","39,80"
"26/7/2022","Balibeach - SP","1","210","5116,00","1524,55","29,80"
"26/7/2022","BALIBEACH PORTO SEGURO","0","23","1063,00","335,00","31,51"
"26/7/2022","BALIBEACH PORTO SEGURO","1","160","4138,00","1185,96","28,66"
"26/7/2022","BALIBEACH RIO","0","4","163,00","51,74","31,74"
"26/7/2022","BALIBEACH RIO","1","356","8610,00","2343,15","27,21"
"27/7/2022","Balibeach - SP","1","76","1736,00","457,04","26,33"
"27/7/2022","BALIBEACH PORTO SEGURO","0","8","335,00","80,05","23,90"
"27/7/2022","BALIBEACH PORTO SEGURO","1","188","5015,00","1560,80","31,12"
"27/7/2022","BALIBEACH RIO","0","16","690,00","210,56","30,52"
"27/7/2022","BALIBEACH RIO","1","403","10275,00","3006,38","29,26"
"28/7/2022","Balibeach - SP","0","5","275,00","83,80","30,47"
"28/7/2022","Balibeach - SP","1","144","3339,00","1206,20","36,12"
"28/7/2022","BALIBEACH PORTO SEGURO","0","21","765,00","161,28","21,08"
"28/7/2022","BALIBEACH PORTO SEGURO","1","235","6961,00","2098,41","30,15"
"28/7/2022","BALIBEACH RIO","0","3","108,00","31,19","28,88"
"28/7/2022","BALIBEACH RIO","1","312","8618,00","2595,07","30,11"
"29/7/2022","Balibeach - SP","1","79","1663,00","724,60","43,57"
"29/7/2022","BALIBEACH PORTO SEGURO","0","17","635,00","142,95","22,51"
"29/7/2022","BALIBEACH PORTO SEGURO","1","187","4749,00","1397,50","29,43"
"29/7/2022","BALIBEACH RIO","0","8","350,00","120,06","34,30"
"29/7/2022","BALIBEACH RIO","1","230","4152,00","791,06","19,05"
"30/7/2022","BALIBEACH PORTO SEGURO","0","5","200,00","50,82","25,41"
"30/7/2022","BALIBEACH PORTO SEGURO","1","153","3257,00","920,92","28,27"
"30/7/2022","BALIBEACH RIO","1","70","1802,00","511,94","28,41"
"1/8/2022","Balibeach - SP","1","1","28,00","8,59","30,67"
"1/8/2022","BALIBEACH PORTO SEGURO","0","10","440,00","126,39","28,73"
"1/8/2022","BALIBEACH PORTO SEGURO","1","30","938,00","292,65","31,20"
"1/8/2022","BALIBEACH RIO","0","1","39,00","9,00","23,08"
"1/8/2022","BALIBEACH RIO","1","175","4351,00","1263,64","29,04"
"2/8/2022","Balibeach - SP","1","30","900,00","416,00","46,22"
"2/8/2022","BALIBEACH PORTO SEGURO","0","16","635,00","184,04","28,98"
"2/8/2022","BALIBEACH PORTO SEGURO","1","217","5665,00","1691,07","29,85"
"2/8/2022","BALIBEACH RIO","1","198","5233,00","1516,14","28,97"
"3/8/2022","Balibeach - SP","0","1","60,00","32,43","54,05"
"3/8/2022","Balibeach - SP","1","204","4328,00","1957,63","45,23"
"3/8/2022","BALIBEACH PORTO SEGURO","0","12","520,00","134,95","25,95"
"3/8/2022","BALIBEACH PORTO SEGURO","1","65","1850,00","570,28","30,83"
"3/8/2022","BALIBEACH RIO","0","7","350,00","132,63","37,89"
"3/8/2022","BALIBEACH RIO","1","275","6547,00","1655,54","25,29"
"4/8/2022","BALIBEACH PORTO SEGURO","0","6","230,00","49,51","21,53"
"4/8/2022","BALIBEACH PORTO SEGURO","1","187","4679,00","1391,15","29,73"
"4/8/2022","BALIBEACH RIO","0","2","84,00","25,76","30,67"
"4/8/2022","BALIBEACH RIO","1","194","4631,00","1204,96","26,02"
"5/8/2022","BALIBEACH PORTO SEGURO","0","18","685,00","155,27","22,67"
"5/8/2022","BALIBEACH PORTO SEGURO","1","94","2338,00","642,52","27,48"
"5/8/2022","BALIBEACH RIO","0","3","153,00","45,43","29,70"
"5/8/2022","BALIBEACH RIO","1","266","6722,00","2002,04","29,78"
"6/8/2022","BALIBEACH PORTO SEGURO","0","9","245,00","26,95","11,00"
"6/8/2022","BALIBEACH PORTO SEGURO","1","29","774,00","237,39","30,67"
"6/8/2022","BALIBEACH RIO","0","2","88,00","26,99","30,67"
"6/8/2022","BALIBEACH RIO","1","53","1327,00","406,50","30,63"
"8/8/2022","BALIBEACH PORTO SEGURO","0","24","1065,00","316,45","29,71"
"8/8/2022","BALIBEACH PORTO SEGURO","1","87","1838,00","458,14","24,93"
"8/8/2022","BALIBEACH RIO","1","352","8131,00","2269,23","27,91"
"9/8/2022","BALIBEACH PORTO SEGURO","0","13","565,00","134,58","23,82"
"9/8/2022","BALIBEACH PORTO SEGURO","1","108","3020,00","882,43","29,22"
"9/8/2022","BALIBEACH RIO","1","192","4740,00","1589,80","33,54"
"10/8/2022","BALIBEACH PORTO SEGURO","0","14","545,00","133,00","24,40"
"10/8/2022","BALIBEACH PORTO SEGURO","1","175","3903,00","1183,42","30,32"
"10/8/2022","BALIBEACH RIO","0","5","227,00","65,86","29,01"
"10/8/2022","BALIBEACH RIO","1","110","2614,00","763,64","29,21"
"11/8/2022","BALIBEACH PORTO SEGURO","0","4","190,00","58,28","30,67"
"11/8/2022","BALIBEACH PORTO SEGURO","1","156","3747,00","994,92","26,55"
"11/8/2022","BALIBEACH RIO","1","2475","58150,00","17780,66","30,58"
"12/8/2022","BALIBEACH PORTO SEGURO","0","2","80,00","24,54","30,67"
"12/8/2022","BALIBEACH PORTO SEGURO","1","91","2552,00","809,09","31,70"
"12/8/2022","BALIBEACH RIO","0","4","160,00","49,07","30,67"
"12/8/2022","BALIBEACH RIO","1","214","5276,00","1573,28","29,82"
"13/8/2022","BALIBEACH RIO","0","3","144,00","54,57","37,90"
"13/8/2022","BALIBEACH RIO","1","166","4030,00","1156,94","28,71"
"15/8/2022","BALIBEACH RIO","0","4","164,00","44,17","26,93"
"15/8/2022","BALIBEACH RIO","1","331","8001,00","2260,54","28,25"
"16/8/2022","BALIBEACH PORTO SEGURO","0","4","158,00","44,26","28,01"
"16/8/2022","BALIBEACH PORTO SEGURO","1","20","534,00","163,78","30,67"
"16/8/2022","BALIBEACH RIO","0","2","70,00","21,47","30,67"
"16/8/2022","BALIBEACH RIO","1","303","7560,00","2341,66","30,97"
"17/8/2022","Balibeach - SP","1","4121","101220,00","46289,71","45,73"
"17/8/2022","BALIBEACH PORTO SEGURO","0","5","170,00","48,32","28,43"
"17/8/2022","BALIBEACH PORTO SEGURO","1","66","1821,00","532,23","29,23"
"17/8/2022","BALIBEACH RIO","0","6","294,00","90,17","30,67"
"17/8/2022","BALIBEACH RIO","1","249","6363,00","1914,64","30,09"
"18/8/2022","BALIBEACH PORTO SEGURO","0","11","305,00","-4,14","-1,36"
"18/8/2022","BALIBEACH PORTO SEGURO","1","126","3867,00","1174,57","30,37"
"18/8/2022","BALIBEACH RIO","0","4","164,00","54,84","33,44"
"18/8/2022","BALIBEACH RIO","1","468","11281,00","3561,78","31,57"
"19/8/2022","BALIBEACH PORTO SEGURO","0","8","360,00","104,30","28,97"
"19/8/2022","BALIBEACH PORTO SEGURO","1","103","2343,00","689,72","29,44"
"19/8/2022","BALIBEACH RIO","1","217","4672,00","1229,60","26,32"
"20/8/2022","BALIBEACH PORTO SEGURO","0","9","390,00","89,95","23,07"
"20/8/2022","BALIBEACH PORTO SEGURO","1","83","1712,00","524,16","30,62"
"20/8/2022","BALIBEACH RIO","0","1","35,00","4,60","13,14"
"20/8/2022","BALIBEACH RIO","1","219","5497,00","1519,46","27,64"
"22/8/2022","Balibeach - SP","1","30","756,00","143,53","18,98"
"22/8/2022","BALIBEACH PORTO SEGURO","0","8","423,00","137,05","32,40"
"22/8/2022","BALIBEACH PORTO SEGURO","1","119","2411,00","739,20","30,66"
"22/8/2022","BALIBEACH RIO","0","2","70,00","15,33","21,91"
"22/8/2022","BALIBEACH RIO","1","257","6430,00","1863,07","28,97"
"23/8/2022","Balibeach - SP","1","700","14500,00","6002,41","41,40"
"23/8/2022","BALIBEACH PORTO SEGURO","0","16","675,00","196,06","29,05"
"23/8/2022","BALIBEACH PORTO SEGURO","1","489","12335,00","3779,42","30,64"
"23/8/2022","BALIBEACH RIO","0","3","100,00","2,97","2,97"
"23/8/2022","BALIBEACH RIO","1","325","7277,00","1427,17","19,61"
"24/8/2022","Balibeach - SP","1","240","5960,00","3726,73","62,53"
"24/8/2022","BALIBEACH PORTO SEGURO","0","12","420,00","89,79","21,38"
"24/8/2022","BALIBEACH PORTO SEGURO","1","103","2362,00","761,05","32,22"
"24/8/2022","BALIBEACH RIO","0","2","84,00","31,28","37,24"
"24/8/2022","BALIBEACH RIO","1","27","642,00","163,60","25,48"
"25/8/2022","Balibeach - SP","1","829","19475,00","8777,11","45,07"
"25/8/2022","BALIBEACH PORTO SEGURO","0","4","195,00","57,86","29,67"
"25/8/2022","BALIBEACH PORTO SEGURO","1","62","1568,00","480,92","30,67"
"25/8/2022","BALIBEACH RIO","0","1","45,00","13,80","30,67"
"25/8/2022","BALIBEACH RIO","1","294","6900,00","2044,10","29,62"
"26/8/2022","Balibeach - SP","1","23","644,00","197,52","30,67"
"26/8/2022","BALIBEACH PORTO SEGURO","0","13","355,00","98,18","27,66"
"26/8/2022","BALIBEACH PORTO SEGURO","1","76","1735,00","528,05","30,43"
"26/8/2022","BALIBEACH RIO","0","2","70,00","9,20","13,14"
"26/8/2022","BALIBEACH RIO","1","352","8757,00","2532,07","28,91"
"27/8/2022","BALIBEACH PORTO SEGURO","0","26","820,00","210,63","25,69"
"27/8/2022","BALIBEACH PORTO SEGURO","1","455","11059,00","3367,29","30,45"
"27/8/2022","BALIBEACH RIO","0","3","105,00","26,07","24,83"
"27/8/2022","BALIBEACH RIO","1","176","4358,00","1225,74","28,13"
"29/8/2022","Balibeach - SP","1","33","968,94","442,46","45,66"
"29/8/2022","BALIBEACH PORTO SEGURO","0","6","170,00","57,21","33,65"
"29/8/2022","BALIBEACH PORTO SEGURO","1","147","3494,00","1053,63","30,16"
"29/8/2022","BALIBEACH RIO","1","401","8692,00","2322,00","26,71"
"30/8/2022","Balibeach - SP","0","10","325,00","-103,45","-31,83"
"30/8/2022","Balibeach - SP","1","453","12491,47","2978,26","23,84"
"30/8/2022","BALIBEACH PORTO SEGURO","0","10","360,00","88,63","24,62"
"30/8/2022","BALIBEACH PORTO SEGURO","1","67","1716,00","526,32","30,67"
"30/8/2022","BALIBEACH RIO","0","4","196,00","60,12","30,67"
"30/8/2022","BALIBEACH RIO","1","503","12316,00","3910,81","31,75"
"31/8/2022","Balibeach - SP","1","658","14893,20","5832,12","39,16"
"31/8/2022","BALIBEACH PORTO SEGURO","0","13","455,00","145,93","32,07"
"31/8/2022","BALIBEACH PORTO SEGURO","1","44","1021,00","313,15","30,67"
"31/8/2022","BALIBEACH RIO","0","6","237,00","33,30","14,05"
"31/8/2022","BALIBEACH RIO","1","256","6419,00","1978,85","30,83"
"1/9/2022","Balibeach - SP","0","2","75,00","15,17","20,23"
"1/9/2022","Balibeach - SP","1","2061","45055,85","19769,00","43,88"
"1/9/2022","BALIBEACH PORTO SEGURO","0","21","660,00","201,29","30,50"
"1/9/2022","BALIBEACH PORTO SEGURO","1","269","6027,00","1848,01","30,66"
"1/9/2022","BALIBEACH RIO","1","110","2950,00","891,78","30,23"
"2/9/2022","Balibeach - SP","0","11","409,00","37,37","9,14"
"2/9/2022","Balibeach - SP","1","203","5257,88","2030,04","38,61"
"2/9/2022","BALIBEACH PORTO SEGURO","0","8","210,00","36,75","17,50"
"2/9/2022","BALIBEACH PORTO SEGURO","1","52","988,00","298,35","30,20"
"2/9/2022","BALIBEACH RIO","0","2","88,00","26,99","30,67"
"2/9/2022","BALIBEACH RIO","1","392","10321,00","3179,88","30,81"
"3/9/2022","Balibeach - SP","0","9","310,00","-47,81","-15,42"
"3/9/2022","BALIBEACH PORTO SEGURO","0","12","325,00","92,21","28,37"
"3/9/2022","BALIBEACH PORTO SEGURO","1","48","1116,00","327,58","29,35"
"3/9/2022","BALIBEACH RIO","1","406","10896,00","3328,01","30,54"
"5/9/2022","Balibeach - SP","0","10","390,00","102,84","26,37"
"5/9/2022","Balibeach - SP","1","205","5912,59","2342,82","39,62"
"5/9/2022","BALIBEACH PORTO SEGURO","0","7","265,00","69,77","26,33"
"5/9/2022","BALIBEACH PORTO SEGURO","1","112","2620,50","753,39","28,75"
"5/9/2022","BALIBEACH RIO","0","2","80,00","21,56","26,95"
"5/9/2022","BALIBEACH RIO","1","518","12175,00","3101,62","25,48"
"6/9/2022","Balibeach - SP","0","1","25,00","-28,41","-113,63"
"6/9/2022","Balibeach - SP","1","177","5708,07","2118,33","37,11"
"6/9/2022","BALIBEACH PORTO SEGURO","0","12","400,00","118,30","29,58"
"6/9/2022","BALIBEACH PORTO SEGURO","1","213","5452,00","1664,02","30,52"
"6/9/2022","BALIBEACH RIO","1","736","18535,00","5442,85","29,37"
"7/9/2022","BALIBEACH PORTO SEGURO","0","4","170,00","57,21","33,65"
"7/9/2022","BALIBEACH PORTO SEGURO","1","11","240,00","73,61","30,67"
"8/9/2022","Balibeach - SP","0","6","205,00","-50,40","-24,59"
"8/9/2022","Balibeach - SP","1","4739","86008,96","41197,34","47,90"
"8/9/2022","BALIBEACH PORTO SEGURO","0","19","630,00","179,76","28,53"
"8/9/2022","BALIBEACH PORTO SEGURO","1","256","6351,00","1794,44","28,25"
"8/9/2022","BALIBEACH RIO","0","2","70,00","21,47","30,67"
"8/9/2022","BALIBEACH RIO","1","456","12318,00","4010,37","32,56"
"9/9/2022","Balibeach - SP","0","5","248,00","66,64","26,87"
"9/9/2022","Balibeach - SP","1","342","7490,97","2170,99","28,98"
"9/9/2022","BALIBEACH PORTO SEGURO","0","16","550,00","138,92","25,26"
"9/9/2022","BALIBEACH PORTO SEGURO","1","266","6218,00","1859,07","29,90"
"9/9/2022","BALIBEACH RIO","0","3","119,00","41,21","34,63"
"9/9/2022","BALIBEACH RIO","1","722","19263,00","5805,48","30,14"
"10/9/2022","Balibeach - SP","0","10","559,00","155,15","27,76"
"10/9/2022","Balibeach - SP","1","19","511,00","156,73","30,67"
"10/9/2022","BALIBEACH PORTO SEGURO","0","31","1110,00","336,71","30,33"
"10/9/2022","BALIBEACH PORTO SEGURO","1","129","2991,00","861,45","28,80"
"10/9/2022","BALIBEACH RIO","0","1","49,00","15,03","30,67"
"10/9/2022","BALIBEACH RIO","1","440","11063,00","3313,73","29,95"
"12/9/2022","Balibeach - SP","0","1","40,00","5,26","13,14"
"12/9/2022","Balibeach - SP","1","90","1963,78","688,54","35,06"
"12/9/2022","BALIBEACH PORTO SEGURO","0","18","705,00","200,69","28,47"
"12/9/2022","BALIBEACH PORTO SEGURO","1","513","11182,00","3156,09","28,22"
"12/9/2022","BALIBEACH RIO","0","2","70,00","9,20","13,14"
"12/9/2022","BALIBEACH RIO","1","565","14082,00","4175,07","29,65"
"13/9/2022","Balibeach - SP","0","10","491,00","99,46","20,26"
"13/9/2022","Balibeach - SP","1","108","2936,52","1260,18","42,91"
"13/9/2022","BALIBEACH PORTO SEGURO","0","32","1158,00","317,68","27,43"
"13/9/2022","BALIBEACH PORTO SEGURO","1","176","3795,00","908,82","23,95"
"13/9/2022","BALIBEACH RIO","0","7","258,00","-20,55","-7,96"
"13/9/2022","BALIBEACH RIO","1","268","6774,00","2019,23","29,81"
"14/9/2022","Balibeach - SP","0","2","50,00","-33,82","-67,64"
"14/9/2022","Balibeach - SP","1","70","1959,81","681,48","34,77"
"14/9/2022","BALIBEACH PORTO SEGURO","0","24","850,00","233,43","27,46"
"14/9/2022","BALIBEACH PORTO SEGURO","1","82","1622,00","363,61","22,42"
"14/9/2022","BALIBEACH RIO","1","411","10452,00","2878,45","27,54"
"15/9/2022","Balibeach - SP","0","6","270,00","33,26","12,32"
